Model,Dataset,IR,Source,Accuracy_mean,Accuracy_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,GMean_mean,GMean_std,AUC_mean,AUC_std,MCC_mean,MCC_std,AUPRC_mean,AUPRC_std,IBA_mean,IBA_std,Kappa_mean,Kappa_std,Runtime_mean,Runtime_std,Error
soup,ecoli-0-1-3-7_vs_2-6,-,keel,0.9822055137844612,0.0112945439849119,0.7427910052910052,0.2256232832559661,0.6981481481481481,0.1866240398125055,0.7121121121121121,0.1955338045043341,0.4941762470215218,0.3928587341880947,0.8642929292929292,0.2244979661430524,0.4364492739416433,0.3925445202674705,0.6617532467532468,0.3605289539905806,0.8222393689986284,0.092395887944958,0.4280328232424041,0.3872019476812716,0.2851447068038396,0.012447890015721,
mc_rbo,ecoli-0-1-3-7_vs_2-6,-,keel,0.9821428571428572,0.0159719141249984,0.744544252044252,0.2276440257194734,0.7463299663299663,0.2256752034760966,0.7454290654290654,0.2266635871305351,0.5526971310782807,0.4393977618085344,0.8817171717171718,0.2138544866374179,0.4926599326599327,0.4513504069521932,0.6435714285714285,0.3658956023741398,0.8561195342878845,0.1194924139920407,0.4926599326599327,0.4513504069521932,5.439186342409812,1.733333603237402,
mc_ccr,ecoli-0-1-3-7_vs_2-6,-,keel,0.9857142857142858,0.0133630620956212,0.7445767195767196,0.2276078576118865,0.7481481481481481,0.2236374687326004,0.7463463463463463,0.2256386817826644,0.5527548907842124,0.4393292374316574,0.8752356902356903,0.2114912911825795,0.4962962962962963,0.4472749374652008,0.6217532467532467,0.3651320122993901,0.8597393689986284,0.1158945530827058,0.4962962962962963,0.4472749374652008,0.048833696602378,0.0029577609073593,
ocsv_us,ecoli-0-1-3-7_vs_2-6,-,keel,0.5456766917293232,0.1974110229711162,0.5328748477684648,0.0252814551550721,0.7669360269360269,0.1024856093154942,0.3947809419510166,0.1266527124569425,0.7135177417182694,0.1573673604192268,0.8706397306397307,0.1030911112120836,0.1807183040992217,0.0973655981046933,0.3857669128257363,0.3473437610367728,0.8317581425931595,0.0509606906133696,0.0771532260861762,0.0819502218866082,3.4635075551923364,0.2567981739611036,
shsampler,ecoli-0-1-3-7_vs_2-6,-,keel,0.975187969924812,0.0179173894658533,0.7363624338624339,0.1619875445417261,0.8408754208754209,0.1956725077187796,0.7673356015463535,0.1628049879734,0.7390727871083795,0.370909839393006,0.859040404040404,0.2750273567010858,0.5594190846110996,0.3274650408715129,0.7202380952380952,0.386492454303522,0.9026319309820996,0.1062122296324831,0.5377661463509973,0.3227159901932184,0.0554442784050479,0.0077028765877166,
mc_evhs,ecoli-0-1-3-7_vs_2-6,-,keel,0.975250626566416,0.0262919094420203,0.7796957671957673,0.1973144649952402,0.8408754208754209,0.195925761018491,0.7934736623415869,0.1901391483541291,0.7390203380364626,0.371014330681668,0.8716666666666667,0.2363848086865519,0.6074881861248101,0.3730163118938504,0.7321428571428571,0.3829930462415574,0.9027311045358184,0.1067189433616384,0.5907407407407408,0.3768143124446046,0.0726072271936573,0.0020971139303801,
nromm,ecoli-0-1-3-7_vs_2-6,-,keel,0.9892857142857142,0.0142857142857142,0.8463624338624338,0.2040593764984159,0.8481481481481481,0.2009579254259338,0.8472472472472472,0.2025206859603617,0.7464303354638756,0.3757524483585361,0.8307239057239058,0.2212713689497829,0.6962962962962963,0.4019158508518677,0.7071428571428571,0.3919795392411107,0.9097393689986284,0.1116136664319261,0.6962962962962963,0.4019158508518677,0.3559828218189068,0.0047690087322659,
orem_m,ecoli-0-1-3-7_vs_2-6,-,keel,0.9786967418546366,0.0132307922184196,0.6945767195767195,0.1904284873760877,0.7445117845117845,0.2196245891321335,0.7111611611611611,0.1949746193464071,0.5490848542270209,0.4356388914386686,0.8644612794612794,0.2461288235739079,0.4351225447968131,0.3916591512719983,0.6035714285714285,0.3832445919169115,0.8561691210647439,0.1117184123562531,0.4263576459895478,0.3862173151586074,0.0669465602026321,0.0043891494714542,
glos,ecoli-0-1-3-7_vs_2-6,-,keel,0.9857769423558898,0.0133468941911722,0.8130291005291005,0.1893202819884748,0.8463299663299664,0.1996124304240658,0.8263298160545867,0.190720721376215,0.7446038131866205,0.3745356403598047,0.8662457912457914,0.2516179548217884,0.6581042632874745,0.3797008729959176,0.6935714285714285,0.399402615138649,0.9079377161060662,0.1102059784816695,0.6545380545380546,0.3783478410413814,0.0629946144064888,0.0028811451776812,
mc_nro,ecoli-0-1-3-7_vs_2-6,-,keel,0.9822055137844612,0.0112945439849119,0.7630291005291004,0.1647576378354147,0.8445117845117845,0.1982411294304537,0.7920790515285928,0.1707927981318983,0.7427772909093654,0.3733059294797832,0.8762962962962962,0.2382561243611807,0.5982340732365486,0.3428874248374201,0.7202380952380952,0.386492454303522,0.9061360632135042,0.1087502319332541,0.5862453716112253,0.3385522186851177,0.4117502377950586,0.0266277706625031,
easy_bpnn,ecoli-0-1-3-7_vs_2-6,-,keel,0.8900375939849624,0.0697998924589445,0.5682322551662174,0.0533436427867426,0.7972053872053871,0.1661590610401248,0.5775521591456368,0.0632444159738301,0.6936250538277449,0.3423430484425471,0.9525252525252526,0.0705336979801862,0.2723415381944117,0.1395232402696041,0.7431818181818182,0.357013553924708,0.8622361720459363,0.079437570450836,0.1908475551035494,0.1202549748370256,0.4632960882037878,0.0158101789437629,
amcs,ecoli-0-1-3-7_vs_2-6,-,keel,0.9715538847117796,0.0181632947720644,0.6926924001924002,0.1900036537255481,0.6926936026936027,0.1900893212425368,0.6926767718510838,0.1900427693123778,0.4927686439871184,0.3923031443995704,0.926094276094276,0.1257924354120778,0.3874699396988558,0.3778840581878009,0.7387387387387387,0.2663225195908111,0.8123220136267275,0.0991416516716044,0.3877818838794448,0.377543140319711,1.9524367382051424,0.0734103897980194,
des_mi,ecoli-0-1-3-7_vs_2-6,-,keel,0.9714912280701756,0.0088254721111072,0.6963299663299662,0.1154992288924562,0.839057239057239,0.1986816164117202,0.7393099187594601,0.1371670757975109,0.7390494946462423,0.3709513468127473,0.839915824915825,0.2073982818623011,0.5079488668438799,0.2859235581580356,0.5571428571428572,0.3924348379550627,0.898945980568876,0.1111948895183333,0.47985671439688,0.2745732541319807,0.0584550419822335,0.0011177005891186,
drcw_aseg,ecoli-0-1-3-7_vs_2-6,-,keel,0.975125313283208,0.0085969844294682,0.6963624338624339,0.10270812672643,0.8408754208754209,0.1955034899291481,0.7435605330100742,0.1284833315027734,0.739107254352174,0.3708411522022394,0.8843939393939394,0.2018689079940058,0.5153821646949615,0.2710597359320059,0.5869047619047618,0.3746048560629467,0.90256581527962,0.105864841066417,0.4897722801358893,0.2540392570818357,0.0187142453971318,0.0026108192356905,
pt_bagging,ecoli-0-1-3-7_vs_2-6,-,keel,0.9786340852130326,0.0071752114270063,0.7130291005291005,0.1159654658853907,0.8426936026936028,0.1968434831171033,0.7578282870025989,0.1400704697070469,0.7409507686321103,0.3720631877820516,0.8843939393939394,0.2018689079940058,0.5383638831856227,0.2894856472365166,0.5821428571428571,0.3768830273792262,0.9043344103209424,0.1072444697487026,0.517952688684396,0.2770565639898615,0.0136558334110304,0.0006968823039154,
evinci,ecoli-0-1-3-7_vs_2-6,-,keel,0.9822055137844612,0.0112945439849119,0.7630291005291004,0.1647576378354147,0.8445117845117845,0.1982411294304537,0.7920790515285928,0.1707927981318983,0.7427772909093654,0.3733059294797832,0.8571548821548822,0.2697786628522697,0.5982340732365486,0.3428874248374201,0.7321428571428571,0.3829930462415574,0.9061360632135042,0.1087502319332541,0.5862453716112253,0.3385522186851177,3.799007286410778,0.2351105084245422,
multirandbal,ecoli-0-1-3-7_vs_2-6,-,keel,0.9645989974937343,0.0270579498469588,0.6749338624338624,0.1004337650148736,0.8354208754208756,0.1918412506392629,0.7184282578777992,0.1224235049145413,0.7334698087584839,0.3673086472347143,0.8251851851851854,0.3139063143857547,0.4784853544819697,0.2563753834904446,0.6702380952380953,0.4160130928516989,0.8974583772630911,0.1024635464365121,0.4421851572467615,0.2414856812595619,0.0595546422060579,0.0010463542327908,
dpse,ecoli-0-1-3-7_vs_2-6,-,keel,0.9680451127819548,0.0130635716946571,0.5827585377585377,0.1130958087608495,0.6408754208754208,0.1909347544196866,0.5988672833532646,0.1288597123084613,0.3534906603203765,0.4035836641164816,0.8270202020202021,0.2148403165045042,0.2156529110256618,0.2748839477068848,0.6075714285714285,0.3674244612078482,0.8008137491639176,0.0891382054562143,0.202422465641463,0.2563107737506135,0.0149651453830301,0.0012906258080471,
oremboost,ecoli-0-1-3-7_vs_2-6,-,keel,0.9857142857142858,0.0133630620956212,0.7445767195767196,0.2276078576118865,0.7481481481481481,0.2236374687326004,0.7463463463463463,0.2256386817826644,0.5527548907842124,0.4393292374316574,0.9699158249158248,0.049414362118012,0.4962962962962963,0.4472749374652008,0.725,0.3570714214271425,0.8597393689986284,0.1158945530827058,0.4962962962962963,0.4472749374652008,2.1886451984057205,0.5298472098997457,
e_evrs,ecoli-0-1-3-7_vs_2-6,-,keel,0.9540100250626564,0.039229963279449,0.6258496133496133,0.117892152412198,0.7336026936026936,0.2281717000552341,0.6546025747946352,0.1453043220124719,0.5469640035209843,0.4341097260753001,0.8117845117845117,0.2039724970618379,0.3379510155692837,0.3086705972410611,0.2738095238095238,0.1554472006809594,0.8365988731308598,0.130182714934377,0.3146972300817229,0.2861942516955908,0.4389862112002447,0.0075763908614775,
adaboost_ad,ecoli-0-1-3-7_vs_2-6,-,keel,0.8440476190476189,0.0978365752919255,0.5444331869863785,0.048754618012561,0.7234006734006734,0.2282939520347329,0.5371984354259494,0.0797591285557634,0.5510802585666114,0.4283361943841586,0.7897474747474748,0.1608799202508644,0.1987519548385485,0.2068389612156255,0.1215873015873015,0.0783866674869376,0.8120259894115114,0.1390831109899789,0.1294109325936997,0.1456382989101128,0.0457562766154296,0.0014679746192801,
SPE,ecoli-0-1-4-6_vs_5,-,keel,0.9607142857142856,0.0133630620956212,0.8636589336589336,0.0739682906954742,0.9096153846153848,0.0911384277774829,0.8652887637883803,0.0394424451603332,0.899310643596087,0.1069236830973357,0.9923076923076924,0.0131136362471017,0.7556083696781535,0.0668185154288997,0.9475,0.0823103881657716,0.9251294378698224,0.0685603760516322,0.7320159151193634,0.0780690094975805,9.127121362194885,0.0599145832994889,
DeepSMOTE,ecoli-0-1-4-6_vs_5,-,keel,0.9714285714285716,0.018210783977117,0.9297354497354496,0.0798983144800722,0.8923076923076924,0.1165644804668595,0.8872347392277238,0.0706515601880005,0.8750553686855065,0.1374535788914085,0.983173076923077,0.0187438352784787,0.8014723796809811,0.1218605835226576,0.8727380952380951,0.101617028140776,0.9174926035502958,0.0861981682077125,0.7758620689655172,0.1402689789109077,0.341041867993772,0.1569100513418169,
DBCF,ecoli-0-1-4-6_vs_5,-,keel,0.9714285714285716,0.0214285714285714,0.9174385363064608,0.0649382933971608,0.8692307692307694,0.1566570142647408,0.8673180061729194,0.1184303990957243,0.8361901093412927,0.2029056835685296,0.991346153846154,0.0130429422752409,0.7615250264033817,0.2041387576088889,0.9297222222222222,0.0948992318068532,0.9089497041420118,0.1043051588313611,0.7368903783402416,0.2336230332195862,6.996780655207113,1.2439011691189683,
DEAHS,ecoli-0-1-4-6_vs_5,-,keel,0.9571428571428572,0.018210783977117,0.8268864468864467,0.0538069429383785,0.9538461538461538,0.0452638549843839,0.871457796229915,0.0422434104012047,0.952014138384236,0.0481967475081785,0.9942307692307694,0.0115384615384615,0.7660721571417813,0.0711785705683496,0.959722222222222,0.0805555555555555,0.9570636094674556,0.0402376636209863,0.7445817045930477,0.0829991642673858,73.83425803699065,0.8688885014048883,
s_smote,ecoli-0-1-4-6_vs_5,-,keel,0.9571428571428572,0.018210783977117,0.8110761705101327,0.1911317919497559,0.8153846153846154,0.1782765951511813,0.7936342666558818,0.1597915572807936,0.7112121961315483,0.3537604314263693,0.921153846153846,0.087526411905579,0.6172290536275855,0.313674734195284,0.7308585858585859,0.2720126791392058,0.88125,0.0897238548178592,0.5958152173913044,0.3055099899671928,1.3973593744100072,0.2147546103774,
scut,ecoli-0-1-4-6_vs_5,-,keel,0.9535714285714286,0.018210783977117,0.8541052029731274,0.0761816315958024,0.8596153846153847,0.1492832976544258,0.8201058734233795,0.0889874792938659,0.826392441513524,0.1955233458264335,0.9831730769230768,0.0255306116295225,0.6803693883613923,0.1492656597053069,0.8992647058823531,0.1064913044519384,0.8996856508875741,0.0971251824453627,0.6435940988484086,0.17488612471059,3.1719646403915247,0.1020791923985377,
mdo,ecoli-0-1-4-6_vs_5,-,keel,0.9714285714285716,0.018210783977117,0.9058560447239692,0.0751377085899034,0.8923076923076924,0.1203114793816696,0.8850228192883064,0.0810725961289165,0.875660013184729,0.1405631631964151,0.9865384615384616,0.0143909899491305,0.7860393906009033,0.1550506205281121,0.9023484848484848,0.0916285921428001,0.916457100591716,0.0910397616166832,0.7708077211394303,0.1616688901537999,0.073596129391808,0.0065762293003138,
smom,ecoli-0-1-4-6_vs_5,-,keel,0.975,0.0142857142857142,0.916039886039886,0.0648004805538813,0.9173076923076924,0.0968436793231859,0.903814028079515,0.0609594742135824,0.9071366413766108,0.1126056701453597,0.9903846153846152,0.0084648157988745,0.8222167692011035,0.1104029872639834,0.903888888888889,0.0808967868549597,0.9325628698224852,0.0742670310567329,0.8082659151193635,0.1213202093149793,0.4145181423984468,0.2870982675431106,
soup,ecoli-0-1-4-6_vs_5,-,keel,0.9642857142857142,0.0252538136138052,0.9054791749131372,0.1062307434782952,0.8423076923076923,0.1447554558966062,0.8461512282842684,0.1188340126643113,0.807996264951379,0.1886890942427763,0.9899038461538462,0.0158289208011099,0.7212336224573466,0.2123046841959022,0.9283333333333332,0.1066666666666666,0.8842825443786981,0.0968951955392347,0.6945934979342908,0.2349772425008971,0.2548316847998649,0.0085046127454582,
mc_rbo,ecoli-0-1-4-6_vs_5,-,keel,0.975,0.0242226070825902,0.9374385363064608,0.0715502655276506,0.8711538461538462,0.1581840363282984,0.8793999910704382,0.1278907227549061,0.8381225218092354,0.2044050089085321,0.9884615384615384,0.0207567626393489,0.7843679904589536,0.2223438256778852,0.9342857142857144,0.108175971529386,0.9108542899408284,0.1058519139051509,0.7610283093747243,0.2525583638829477,1.5731485855882057,0.736423868517326,
mc_ccr,ecoli-0-1-4-6_vs_5,-,keel,0.9607142857142856,0.020824828195876,0.8869982847341337,0.0818789475082564,0.8173076923076923,0.1475891065719222,0.8238069059399461,0.1094846142661827,0.7762260036925398,0.1895645791097262,0.9841346153846152,0.0204877651467908,0.6773155758732585,0.1940868370423739,0.8733333333333333,0.1108552609887726,0.8686205621301776,0.1004547578288926,0.6501118925831202,0.2163585957672492,0.0491974170086905,0.002415220205533,
ocsv_us,ecoli-0-1-4-6_vs_5,-,keel,0.8142857142857144,0.1583557091242526,0.6895690192160779,0.1036454705203513,0.8307692307692307,0.1018686356780694,0.6901601579057266,0.158523411848986,0.8231901680837754,0.1040167564950183,0.9451923076923076,0.0779291183397265,0.4913144482334475,0.2101993364129596,0.8282482993197279,0.0960809460689802,0.8428624260355029,0.0999245128136561,0.4399775112443778,0.2442043772847766,3.286155329388566,0.1312648935424277,
shsampler,ecoli-0-1-4-6_vs_5,-,keel,0.9464285714285714,0.0195615199108988,0.8358763458763458,0.0837124520790226,0.8788461538461538,0.1333179231725924,0.8145573326309667,0.0735384096485695,0.8519344138908167,0.1812776891466706,0.9889423076923076,0.0078411088607211,0.6770374624640432,0.1092568151654782,0.8594047619047618,0.1028301331380016,0.9103365384615384,0.0808493488714595,0.6335085807306037,0.1431279715183115,0.0448563636047765,0.0008062586516509,
mc_evhs,ecoli-0-1-4-6_vs_5,-,keel,0.9535714285714286,0.0242226070825902,0.8121930618401206,0.0744924996240867,0.8826923076923077,0.0983217156243401,0.8418223530388008,0.0845634916729972,0.872786340737453,0.1108262828059668,0.9822115384615384,0.0189645028108807,0.6904397276802081,0.1697011889205607,0.8787179487179486,0.1187171180122678,0.8974667159763314,0.0810823253429966,0.6841180371352785,0.1689176885989256,0.0725344305974431,0.0021531730867487,
nromm,ecoli-0-1-4-6_vs_5,-,keel,0.9678571428571427,0.0174963553055941,0.8989329678008924,0.0769316249968154,0.8673076923076923,0.10986812966989,0.8701817272627483,0.0763814280484374,0.8491239881217311,0.128407370490351,0.9870192307692308,0.0135641692112171,0.7550362008103214,0.1473112717107617,0.8983333333333332,0.090852444472709,0.8941013313609467,0.0835333054100198,0.7410994983277592,0.1523820980749239,0.1627283899812028,0.0123122761598701,
orem_m,ecoli-0-1-4-6_vs_5,-,keel,0.9678571428571427,0.020824828195876,0.879961947042968,0.0956631167020151,0.9365384615384617,0.0591482942278065,0.8963121414531923,0.0629543859745661,0.9333078396955914,0.0627413449230124,0.9875,0.0168200535428229,0.8069770130738402,0.1202065558330128,0.8967857142857143,0.0808232513524646,0.9421412721893492,0.0530393459425719,0.7934014242878561,0.1254492253226436,0.0990327861858531,0.0582567856324432,
glos,ecoli-0-1-4-6_vs_5,-,keel,0.9607142857142856,0.0071428571428571,0.8543355119825706,0.0657316347280819,0.9096153846153848,0.09334354691932,0.8626515665801033,0.0337739694446779,0.899611316773551,0.1088729759251757,0.9798076923076924,0.0158435163973885,0.7476878874570005,0.0668488768670812,0.8427380952380952,0.1026659930183747,0.9245747041420118,0.0713851378826492,0.7263362068965518,0.0673635881049853,0.0631841040099971,0.002786606453403,
mc_nro,ecoli-0-1-4-6_vs_5,-,keel,0.975,0.008748177652797,0.9210761705101328,0.0584206447125872,0.9173076923076924,0.094328834372544,0.903417024866978,0.0436593263559443,0.9068777471964962,0.1103998924600594,0.9870192307692308,0.0126835634214162,0.8247832483753731,0.0724567655067534,0.9,0.0823272602348564,0.9330436390532544,0.0710499499426104,0.8075393553223389,0.0865273936895497,0.4736787499976344,0.0428929706260623,
easy_bpnn,ecoli-0-1-4-6_vs_5,-,keel,0.9035714285714288,0.0416496563917521,0.7279851325673429,0.0616617322440077,0.8788461538461538,0.0819510605871635,0.7573396272860916,0.0532589512093172,0.8685327855156494,0.0954585718831239,0.9346153846153846,0.0805973445757533,0.5746421367725674,0.0819910437930344,0.8589339826839826,0.1916732544742826,0.8944711538461538,0.0638059439821081,0.525572408496675,0.097952311573809,0.4960014375741594,0.0129719968491862,
amcs,ecoli-0-1-4-6_vs_5,-,keel,0.9428571428571428,0.0174963553055941,0.8336967796457252,0.1292431947670285,0.7615384615384616,0.1384615384615384,0.7592966807106165,0.0902925145390487,0.7034660476069211,0.1894854892426536,0.9413461538461538,0.0523486830339084,0.5596874358672913,0.1797591803956864,0.7013369963369963,0.2058963134030383,0.8298816568047338,0.0842773839069678,0.5218828820883676,0.1794571972017588,1.912286792229861,0.0266351398995644,
des_mi,ecoli-0-1-4-6_vs_5,-,keel,0.9714285714285712,0.008748177652797,0.9488888888888888,0.0399176106231332,0.8461538461538461,0.1177639299414989,0.8701756528464717,0.056676638773807,0.8203992437760433,0.1387543625238084,0.908653846153846,0.104891462640728,0.7706472717820828,0.0940097081682283,0.7429761904761905,0.1592047270803117,0.8836908284023668,0.0871906019759175,0.7417241379310344,0.1123386675138491,0.0587786791962571,0.0014309410664528,
drcw_aseg,ecoli-0-1-4-6_vs_5,-,keel,0.9535714285714286,0.0214285714285714,0.8284550878890501,0.0984840045580111,0.8134615384615385,0.1269230769230769,0.8115916381066215,0.1049052626061314,0.7785616211864674,0.1686925802484632,0.9067307692307692,0.1039885064199675,0.6342042431723481,0.2075596829939795,0.7267857142857141,0.2019989391768467,0.8566752958579882,0.0824919788321031,0.6242767558528428,0.2086119444574548,0.0197592415846884,0.0019538869581434,
pt_bagging,ecoli-0-1-4-6_vs_5,-,keel,0.9571428571428572,0.018210783977117,0.8785560979900602,0.0953666412047862,0.8153846153846154,0.1239452541870924,0.8192281513611915,0.0934706703681871,0.7795278274204388,0.1670727067898697,0.9076923076923076,0.1039684998665318,0.6673874686111928,0.1632480246833725,0.726190476190476,0.1957600456294711,0.8600221893491125,0.0782831087160346,0.640747344088137,0.1841792785242909,0.0194548813975416,0.0009676239294472,
evinci,ecoli-0-1-4-6_vs_5,-,keel,0.9571428571428572,0.0267261241912424,0.8572905525846701,0.0988340234105387,0.8615384615384617,0.1568929081105472,0.8306615830858852,0.1147343322743496,0.8295326047990278,0.2017964603790016,0.9697115384615383,0.0369160650393316,0.6915710621983885,0.207289678225302,0.8017857142857142,0.2111496712606235,0.8995562130177515,0.1076058180657407,0.6637550709939148,0.2268559004011119,3.9217502627871,0.0736146796820224,
multirandbal,ecoli-0-1-4-6_vs_5,-,keel,0.95,0.0071428571428571,0.8344334097275272,0.0712935322683545,0.8576923076923076,0.1281987177884535,0.8125005436809738,0.0684673408451184,0.829944314060393,0.174422489345821,0.9317307692307694,0.0692140738416074,0.6611739033950288,0.1058667539541425,0.6753183003528147,0.174430367248064,0.8905325443786982,0.0794452814217916,0.6278930020283976,0.1335733758333721,0.0307268587872385,0.0012728358926968,
dpse,ecoli-0-1-4-6_vs_5,-,keel,0.9535714285714286,0.0267261241912424,0.8504893581364168,0.116257187289203,0.8596153846153847,0.1083769446431182,0.8373544323417926,0.0882240448516558,0.8420917449814107,0.1260217958694556,0.8807692307692309,0.1402462437134758,0.6954843624467829,0.1735030517554663,0.7309523809523809,0.2748530838231123,0.8852995562130177,0.0837727441136558,0.6762096886779283,0.1761067901501995,0.0140036593889817,0.0008094141938433,
oremboost,ecoli-0-1-4-6_vs_5,-,keel,0.9642857142857142,0.0195615199108988,0.8838952604102437,0.0884985091008112,0.8653846153846153,0.1099690650422753,0.8608588494932686,0.0791911139314883,0.8474339807743607,0.128339521755011,0.983173076923077,0.0098528372749611,0.737408047400472,0.1542698340083365,0.8302380952380952,0.0938676699177214,0.8917529585798818,0.0840964743835175,0.7225318590704648,0.1580599572535308,2.041834790620487,0.5457630321350545,
e_evrs,ecoli-0-1-4-6_vs_5,-,keel,0.9178571428571428,0.0431537356199806,0.7658505009568839,0.1265129099943559,0.8634615384615383,0.1221418808323109,0.7753697947443511,0.0861601114265695,0.8494205599830413,0.1373656713400835,0.885576923076923,0.1121501793217179,0.599415801229964,0.1745523812847811,0.4736111111111111,0.1852622194271944,0.8835613905325443,0.1022060592202039,0.5572913992297819,0.1677715213930605,0.4210050803958438,0.0098415446667205,
adaboost_ad,ecoli-0-1-4-6_vs_5,-,keel,0.8928571428571427,0.0195615199108988,0.6869026434558348,0.0367445875347758,0.873076923076923,0.095265123665391,0.7330046994598671,0.0495087648668843,0.8650934159766713,0.105965873040326,0.8865384615384617,0.0894721742801314,0.526495681945236,0.1150825661725036,0.4584505772005772,0.119518109429841,0.8848002958579881,0.0812981998158218,0.4758437297482514,0.0992943315020892,0.0480668158037588,0.0021167081318839,
SPE,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.913564530289728,0.0417102715771986,0.7726838700621785,0.0841107956715942,0.8775868147364709,0.0396809146395776,0.7971243608711159,0.063287505517478,0.8732669179906818,0.0430175492639655,0.9585052000705094,0.0369862711054216,0.6315176495372746,0.0943433780737889,0.8600575301891091,0.0903030682441688,0.8848743875207878,0.0356735208727231,0.6009642377498927,0.119547025424852,9.364291496796069,0.1349316109787959,
DeepSMOTE,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9612818261633012,0.0179551508778426,0.924074180747568,0.0822983384153585,0.8251084082496032,0.0510713127442512,0.8640544026303271,0.0558261885915403,0.8064185499797759,0.0618852855098479,0.9426088489335448,0.0501971285714488,0.7404068383584861,0.1166204695771167,0.8291396170408462,0.0926210763665204,0.8543799062850992,0.0364287037168995,0.7285965588364406,0.111713786121811,0.4312284752144478,0.1352451239021853,
DBCF,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9612818261633012,0.0074207362981968,0.8764592933947772,0.0213572637112289,0.8886039132734002,0.0594442774890059,0.8784346539327246,0.0257220659917093,0.8813103336567188,0.0656981374916807,0.966719548739644,0.0305231122970572,0.7618138658914325,0.0533399961302786,0.8811772486772487,0.07287406192718,0.900730300604398,0.0495011106525534,0.7570893159032858,0.0514609090295458,7.684649119398091,1.21177317366922,
DEAHS,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.8808165057067605,0.053584168973954,0.7216621439562616,0.0780350518671982,0.8897408778424115,0.0499512633101285,0.7586304040260893,0.0802342546824578,0.8882995177084659,0.0492704825146572,0.9587872377930547,0.0333027324191306,0.5817915923641558,0.1254431676995133,0.8315828877005348,0.1332216419845148,0.8923712226441539,0.0512963667393183,0.531649188511625,0.1493540533941299,73.49889326600824,0.1143891943675654,
s_smote,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.853819139596137,0.1135230426021322,0.7614256455270281,0.154625314903545,0.8598272518949409,0.048443617399975,0.7471465304590199,0.1346892410735694,0.8511833981203527,0.0527521193828776,0.8946483342147011,0.0678338153254626,0.5885690077188632,0.1914081652933269,0.6539584676826302,0.1631867791375592,0.8741809757278463,0.0440923870938995,0.5273385913551943,0.2350353404914242,2.094437188003212,0.3401596186529818,
scut,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9345039508340648,0.0152937043637694,0.7992411190588846,0.0515556407626727,0.8739820200951878,0.0516298249426976,0.8217063496147725,0.022613158224235,0.8673552034915909,0.0572959279006067,0.9284320465362242,0.0689970829924558,0.6623092983741848,0.0386397350652276,0.8339463397299218,0.0684763011669406,0.8849043579905359,0.0430696474048731,0.6453580077783857,0.0439112688806057,7.072931462584529,1.1709910148487497,
mdo,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9642669007901667,0.0073853348006367,0.9104813108038916,0.0379140735213031,0.8568288383571302,0.0359827336089678,0.8790711203299717,0.0233661542903898,0.8457426255471393,0.0417812888209948,0.9359342499559314,0.0638808934877552,0.7635296553684334,0.0476981831380745,0.8417201492537313,0.081963568337916,0.8752529889526215,0.0268486245988244,0.7583690051377183,0.046705720530435,0.0762245018384419,0.0089020742622269,
smom,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9642669007901667,0.0073853348006367,0.9076331285202256,0.0695903549467196,0.8902696985721839,0.0533595067647701,0.8873820998161175,0.0137957612007198,0.8823519803183142,0.0602072300989065,0.9514939185616076,0.0471719124394673,0.7885172595775604,0.0255551663988934,0.8586679062879583,0.0873449529963652,0.9035271440023374,0.0424837771520909,0.7753654313215635,0.027331454611136,0.4009700878057629,0.1547792613223491,
soup,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9701931518876208,0.0163901865991792,0.938784803538902,0.0667620252729847,0.8784417415829366,0.066624303503413,0.9003673453785641,0.0492574766813734,0.8681533263709256,0.0733421940406591,0.9713291027674952,0.0224659030951274,0.8103638896368939,0.0993569256632357,0.8736746031746032,0.0963302313890393,0.8954711572399144,0.0558593165292191,0.801041675665596,0.0984974085529717,0.3366654064040631,0.0233971949331365,
mc_rbo,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.9702370500438982,0.0094412678200316,0.950633320532514,0.0424101338366706,0.8634144191785651,0.064338899224776,0.895571223077124,0.0316266212863468,0.8502337547410873,0.0708822744476111,0.9508725542041248,0.0500280621308534,0.8045101793080682,0.0629126029123922,0.8578732420150331,0.0896966775750291,0.8851166378454863,0.0536072551690081,0.7916155706056309,0.063170819990955,3.386486419592984,0.6246444540878621,
mc_ccr,ecoli-0-1-4-7_vs_2-3-5-6,-,keel,0.973222124670764,0.0146069424709994,0.9602876984126985,0.0560736506653686,0.8800546448087431,0.0653365472246344,0.9096306300411872,0.0458281943504842,0.869454171390794,0.0724681284669164,0.9391768023973206,0.051159487505739,0.8315627937255897,0.0869846831167997,0.8620791020778912,0.0893696010048479,0.8976175012690735,0.0539096609098054,0.81970834105002,0.0914704856777035,0.0495270025799982,0.0028323254540025,
